priority,item_kind,document_id,source_pdf,pdf_path,page_start_1based,page_end_1based,citation,record_type,evidence_id,source_id,table_id,row_index,section,candidate_source,confidence,quality_flags,qa_flags,qa_status,review_reasons,suggested_action,review_task,evidence_span,text_preview,extracted_json,metrics_json,student_decision,corrected_record_type,corrected_evidence_span,corrected_extracted_json,corrected_metrics_json,reject_reason,reviewer,review_notes,curation_accept_command,curation_reject_command,curation_edit_command_template
P1,evidence_record,A26,A26.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A26.pdf,8,8,A26.pdf:p8,table_comparison_row,ev_2141afbccf71c269,A26_p7_t135,A26_p7_t135,3,3.5. Thiazole synthesis,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Entry: 3; Solvent: MeCN; Temperature (): 45; Time (min): 90; mg of catalyst: 5; Catalyst: TLL@MMI; Yield (%): 51,Entry: 3; Solvent: MeCN; Temperature (): 45; Time (min): 90; mg of catalyst: 5; Catalyst: TLL@MMI; Yield (%): 51,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":3,""substrate"":null,""table_id"":""A26_p7_t135""}","[{""name"":""biodiesel_yield"",""raw"":""51"",""unit"":""%"",""value"":51.0}]",,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_2141afbccf71c269 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_2141afbccf71c269 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_2141afbccf71c269 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A26,A26.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A26.pdf,8,8,A26.pdf:p8,table_comparison_row,ev_33688da3809c10fd,A26_p7_t135,A26_p7_t135,6,3.5. Thiazole synthesis,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Entry: 6; Solvent: $\mathrm { H } _ { 2 } \mathrm { O }$; Temperature (): 45; Time (min): 30; mg of catalyst: 10; Catalyst: TLL@MMI; Yield (%): 92,Entry: 6; Solvent: $\mathrm { H } _ { 2 } \mathrm { O }$; Temperature (): 45; Time (min): 30; mg of catalyst: 10; Catalyst: TLL@MMI; Yield (%): 92,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":6,""substrate"":null,""table_id"":""A26_p7_t135""}","[{""name"":""biodiesel_yield"",""raw"":""92"",""unit"":""%"",""value"":92.0}]",,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_33688da3809c10fd --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_33688da3809c10fd --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_33688da3809c10fd --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A26,A26.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A26.pdf,8,8,A26.pdf:p8,table_comparison_row,ev_4e53462202a8b8b4,A26_p7_t135,A26_p7_t135,7,3.5. Thiazole synthesis,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Entry: 7; Solvent: $\mathrm { H } _ { 2 } \mathrm { O }$; Temperature (): 45; Time (min): 90; mg of catalyst: 15; Catalyst: TLL@MMI; Yield (%): 92,Entry: 7; Solvent: $\mathrm { H } _ { 2 } \mathrm { O }$; Temperature (): 45; Time (min): 90; mg of catalyst: 15; Catalyst: TLL@MMI; Yield (%): 92,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":7,""substrate"":null,""table_id"":""A26_p7_t135""}","[{""name"":""biodiesel_yield"",""raw"":""92"",""unit"":""%"",""value"":92.0}]",,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_4e53462202a8b8b4 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_4e53462202a8b8b4 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_4e53462202a8b8b4 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A26,A26.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A26.pdf,8,8,A26.pdf:p8,table_comparison_row,ev_51da830155ded182,A26_p7_t135,A26_p7_t135,12,3.5. Thiazole synthesis,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Entry: 12; Solvent: $\mathrm { H } _ { 2 } \mathrm { O }$; Temperature (): 45; Time (min): 90; mg of catalyst: -; Catalyst: -; Yield (%): Trace,Entry: 12; Solvent: $\mathrm { H } _ { 2 } \mathrm { O }$; Temperature (): 45; Time (min): 90; mg of catalyst: -; Catalyst: -; Yield (%): Trace,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":12,""substrate"":null,""table_id"":""A26_p7_t135""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_51da830155ded182 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_51da830155ded182 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_51da830155ded182 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A26,A26.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A26.pdf,8,8,A26.pdf:p8,table_comparison_row,ev_704e21e4ea3f82d0,A26_p7_t135,A26_p7_t135,4,3.5. Thiazole synthesis,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Entry: 4; Solvent: DMF; Temperature (): 45; Time (min): 90; mg of catalyst: 5; Catalyst: TLL@MMI; Yield (%): 72,Entry: 4; Solvent: DMF; Temperature (): 45; Time (min): 90; mg of catalyst: 5; Catalyst: TLL@MMI; Yield (%): 72,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":4,""substrate"":null,""table_id"":""A26_p7_t135""}","[{""name"":""biodiesel_yield"",""raw"":""72"",""unit"":""%"",""value"":72.0}]",,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_704e21e4ea3f82d0 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_704e21e4ea3f82d0 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_704e21e4ea3f82d0 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A26,A26.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A26.pdf,8,8,A26.pdf:p8,table_comparison_row,ev_81a2d768759203ac,A26_p7_t135,A26_p7_t135,5,3.5. Thiazole synthesis,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Entry: 5; Solvent: EtOH; Temperature (): 45; Time (min): 90; mg of catalyst: 5; Catalyst: TLL@MMI; Yield (%): 63,Entry: 5; Solvent: EtOH; Temperature (): 45; Time (min): 90; mg of catalyst: 5; Catalyst: TLL@MMI; Yield (%): 63,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":5,""substrate"":null,""table_id"":""A26_p7_t135""}","[{""name"":""biodiesel_yield"",""raw"":""63"",""unit"":""%"",""value"":63.0}]",,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_81a2d768759203ac --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_81a2d768759203ac --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_81a2d768759203ac --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A26,A26.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A26.pdf,8,8,A26.pdf:p8,table_comparison_row,ev_91cafeb0bdbae0e0,A26_p7_t135,A26_p7_t135,2,3.5. Thiazole synthesis,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Entry: 2; Solvent: Phosphate buffer (pH 9); Temperature (): 45; Time (min): 90; mg of catalyst: 5; Catalyst: TLL@MMI; Yield (%): 80,Entry: 2; Solvent: Phosphate buffer (pH 9); Temperature (): 45; Time (min): 90; mg of catalyst: 5; Catalyst: TLL@MMI; Yield (%): 80,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":2,""substrate"":null,""table_id"":""A26_p7_t135""}","[{""name"":""biodiesel_yield"",""raw"":""80"",""unit"":""%"",""value"":80.0}]",,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_91cafeb0bdbae0e0 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_91cafeb0bdbae0e0 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_91cafeb0bdbae0e0 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A26,A26.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A26.pdf,8,8,A26.pdf:p8,table_comparison_row,ev_a5e8b3ea8a07944b,A26_p7_t135,A26_p7_t135,11,3.5. Thiazole synthesis,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Entry: 11; Solvent: $\mathrm { H } _ { 2 } \mathrm { O }$; Temperature (): 45; Time (min): 90; mg of catalyst: 3; Catalyst: Free TLL; Yield (%): 43,Entry: 11; Solvent: $\mathrm { H } _ { 2 } \mathrm { O }$; Temperature (): 45; Time (min): 90; mg of catalyst: 3; Catalyst: Free TLL; Yield (%): 43,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":11,""substrate"":null,""table_id"":""A26_p7_t135""}","[{""name"":""biodiesel_yield"",""raw"":""43"",""unit"":""%"",""value"":43.0}]",,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_a5e8b3ea8a07944b --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_a5e8b3ea8a07944b --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_a5e8b3ea8a07944b --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A26,A26.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A26.pdf,8,8,A26.pdf:p8,table_comparison_row,ev_cb5fc0ba0da09250,A26_p7_t135,A26_p7_t135,8,3.5. Thiazole synthesis,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Entry: 8; Solvent: $\mathrm { H } _ { 2 } \mathrm { O }$; Temperature (): 45; Time (min): 90; mg of catalyst: 10; Catalyst: TLL@MMI; Yield (%): 98,Entry: 8; Solvent: $\mathrm { H } _ { 2 } \mathrm { O }$; Temperature (): 45; Time (min): 90; mg of catalyst: 10; Catalyst: TLL@MMI; Yield (%): 98,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":8,""substrate"":null,""table_id"":""A26_p7_t135""}","[{""name"":""biodiesel_yield"",""raw"":""98"",""unit"":""%"",""value"":98.0}]",,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_cb5fc0ba0da09250 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_cb5fc0ba0da09250 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_cb5fc0ba0da09250 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A26,A26.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A26.pdf,8,8,A26.pdf:p8,table_comparison_row,ev_e7ebb7e9f610142e,A26_p7_t135,A26_p7_t135,10,3.5. Thiazole synthesis,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Entry: 10; Solvent: $\mathrm { H } _ { 2 } \mathrm { O }$; Temperature (): 45; Time (min): 90; mg of catalyst: 10; Catalyst: MMI; Yield (%): 31,Entry: 10; Solvent: $\mathrm { H } _ { 2 } \mathrm { O }$; Temperature (): 45; Time (min): 90; mg of catalyst: 10; Catalyst: MMI; Yield (%): 31,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":10,""substrate"":null,""table_id"":""A26_p7_t135""}","[{""name"":""biodiesel_yield"",""raw"":""31"",""unit"":""%"",""value"":31.0}]",,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_e7ebb7e9f610142e --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_e7ebb7e9f610142e --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_e7ebb7e9f610142e --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A26,A26.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A26.pdf,8,8,A26.pdf:p8,table_comparison_row,ev_fd7aa3d8bdc19392,A26_p7_t135,A26_p7_t135,1,3.5. Thiazole synthesis,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Entry: 1; Solvent: $\mathrm { H } _ { 2 } \mathrm { O }$; Temperature (): 45; Time (min): 90; mg of catalyst: 5; Catalyst: TLL@MMI; Yield (%): 87,Entry: 1; Solvent: $\mathrm { H } _ { 2 } \mathrm { O }$; Temperature (): 45; Time (min): 90; mg of catalyst: 5; Catalyst: TLL@MMI; Yield (%): 87,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":1,""substrate"":null,""table_id"":""A26_p7_t135""}","[{""name"":""biodiesel_yield"",""raw"":""87"",""unit"":""%"",""value"":87.0}]",,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_fd7aa3d8bdc19392 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_fd7aa3d8bdc19392 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A26 --evidence-id ev_fd7aa3d8bdc19392 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A28,A28.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A28.pdf,16,16,A28.pdf:p16,table_comparison_row,ev_128a4fa7ef9a9a24,A28_p15_t247,A28_p15_t247,5,"3.5.4. Physical and Chemical Properties of APO and Synthesized Biodiesel. The detailed physicochemical characteristics of the starting palm oil and the biodiesel synthesized in this investigation were determined and are listed in Table 4. The kinematic viscosity of the biodiesel produced is comparable to the standard values of the ASTM D6751 standard:126-130 the acid value of the biodiesel was found to be 0.350 mg KOH $\mathbf { g } ^ { - 1 }$ and that of APO was 0.645 mg KOH $\mathbf { g } ^ { - 1 }$ , while the calorific value of biodiesel was 37.89 MJ $\mathrm { K g ^ { - 1 } \left( T a b l e 4 \right) }$ and that of APO was 21.43 MJ $\mathrm { K g ^ { - 1 } }$ . The flash point is an important parameter that must be considered during the storage of any (flammable) liquid fuel. The flash point of the biodiesel was $1 4 { \dot { 5 } } . { \dot { 5 } } 0 \ ^ { \circ } \mathrm { C } ,$ a value that is within the range according to the recommendations of the ASTM D975 standard. The values of the physicochemical characteristics obtained in this work are fundamentally due to the composition of those of APO and biodiesel.125−132 However, the values are within the standards established by the ASTM, so the green biodiesel obtained by means of the biocatalysts synthesized in this research is of good quality. 126−130",table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,: 0.645; biodiesel: 0.350; biodiesel B100: 0.27,: 0.645; biodiesel: 0.350; biodiesel B100: 0.27,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":5,""substrate"":null,""table_id"":""A28_p15_t247""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A28 --evidence-id ev_128a4fa7ef9a9a24 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A28 --evidence-id ev_128a4fa7ef9a9a24 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A28 --evidence-id ev_128a4fa7ef9a9a24 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
